Edition,Sport,Discipline,NOC,Event,Event_gender,Medal
2004,Taekwondo,Taekwondo,THA,- 49 kg,W,Bronze
2004,Taekwondo,Taekwondo,TPE,- 49 kg,W,Gold
2004,Taekwondo,Taekwondo,CUB,- 49 kg,W,Silver
2004,Taekwondo,Taekwondo,EGY,- 58 kg,M,Bronze
2004,Taekwondo,Taekwondo,TPE,- 58 kg,M,Gold
2004,Taekwondo,Taekwondo,MEX,- 58 kg,M,Silver
2004,Taekwondo,Taekwondo,VEN,+ 67 kg,W,Bronze
2004,Taekwondo,Taekwondo,CHN,+ 67 kg,W,Gold
2004,Taekwondo,Taekwondo,FRA,+ 67 kg,W,Silver
2004,Taekwondo,Taekwondo,FRA,+ 80 kg,M,Bronze
2004,Taekwondo,Taekwondo,KOR,+ 80 kg,M,Gold
2004,Taekwondo,Taekwondo,GRE,+ 80 kg,M,Silver
2004,Taekwondo,Taekwondo,MEX,49 - 57 kg,W,Bronze
2004,Taekwondo,Taekwondo,KOR,49 - 57 kg,W,Gold
2004,Taekwondo,Taekwondo,USA,49 - 57 kg,W,Silver
2004,Taekwondo,Taekwondo,KOR,57 - 67 kg,W,Bronze
2004,Taekwondo,Taekwondo,CHN,57 - 67 kg,W,Gold
2004,Taekwondo,Taekwondo,GRE,57 - 67 kg,W,Silver
2004,Taekwondo,Taekwondo,KOR,58 - 68 kg,M,Bronze
2004,Taekwondo,Taekwondo,IRI,58 - 68 kg,M,Gold
2004,Taekwondo,Taekwondo,TPE,58 - 68 kg,M,Silver
2004,Taekwondo,Taekwondo,IRI,68 - 80 kg,M,Bronze
2004,Taekwondo,Taekwondo,USA,68 - 80 kg,M,Gold
2004,Taekwondo,Taekwondo,TUR,68 - 80 kg,M,Silver
2004,Tennis,Tennis,CRO,doubles,M,Bronze
2004,Tennis,Tennis,CHI,doubles,M,Gold
2004,Tennis,Tennis,GER,doubles,M,Silver
2004,Tennis,Tennis,ARG,doubles,W,Bronze
2004,Tennis,Tennis,CHN,doubles,W,Gold
2004,Tennis,Tennis,CHI,singles,M,Bronze
2004,Tennis,Tennis,CHI,singles,M,Gold
2004,Tennis,Tennis,USA,singles,M,Silver
2004,Tennis,Tennis,AUS,singles,W,Bronze
2004,Tennis,Tennis,BEL,singles,W,Gold
2004,Tennis,Tennis,FRA,singles,W,Silver
2004,Triathlon,Triathlon,SUI,Individual,M,Bronze
2004,Triathlon,Triathlon,NZL,Individual,M,Gold
2004,Triathlon,Triathlon,NZL,Individual,M,Silver
2004,Triathlon,Triathlon,USA,Individual,W,Bronze
2004,Triathlon,Triathlon,AUT,Individual,W,Gold
2004,Triathlon,Triathlon,AUS,Individual,W,Silver
2004,Volleyball,Beach volley.,SUI,beach volleyball,M,Bronze
2004,Volleyball,Beach volley.,BRA,beach volleyball,M,Gold
2004,Volleyball,Beach volley.,ESP,beach volleyball,M,Silver
2004,Volleyball,Beach volley.,USA,beach volleyball,W,Bronze
2004,Volleyball,Beach volley.,USA,beach volleyball,W,Gold
2004,Volleyball,Beach volley.,BRA,beach volleyball,W,Silver
2004,Volleyball,Volleyball,RUS,volleyball,M,Bronze
2004,Volleyball,Volleyball,BRA,volleyball,M,Gold
2004,Volleyball,Volleyball,ITA,volleyball,M,Silver
2004,Volleyball,Volleyball,CUB,volleyball,W,Bronze
2004,Volleyball,Volleyball,CHN,volleyball,W,Gold
2004,Volleyball,Volleyball,RUS,volleyball,W,Silver
2004,Weightlifting,Weightlifting,TUR,"- 56kg, total (bantamweight)",M,Bronze
2004,Weightlifting,Weightlifting,TUR,"- 56kg, total (bantamweight)",M,Gold
2004,Weightlifting,Weightlifting,CHN,"- 56kg, total (bantamweight)",M,Silver
2004,Weightlifting,Weightlifting,BUL,+ 105kg,M,Bronze
2004,Weightlifting,Weightlifting,IRI,+ 105kg,M,Gold
2004,Weightlifting,Weightlifting,LAT,+ 105kg,M,Silver
2004,Weightlifting,Weightlifting,POL,+ 75kg,W,Bronze
2004,Weightlifting,Weightlifting,CHN,+ 75kg,W,Gold
2004,Weightlifting,Weightlifting,KOR,+ 75kg,W,Silver
2004,Weightlifting,Weightlifting,RUS,105kg,M,Bronze
2004,Weightlifting,Weightlifting,RUS,105kg,M,Gold
2004,Weightlifting,Weightlifting,UKR,105kg,M,Silver
2004,Weightlifting,Weightlifting,THA,48kg,W,Bronze
2004,Weightlifting,Weightlifting,TUR,48kg,W,Gold
2004,Weightlifting,Weightlifting,CHN,48kg,W,Silver
2004,Weightlifting,Weightlifting,COL,53kg,W,Bronze
2004,Weightlifting,Weightlifting,THA,53kg,W,Gold
2004,Weightlifting,Weightlifting,INA,53kg,W,Silver
2004,Weightlifting,Weightlifting,THA,58kg,W,Bronze
2004,Weightlifting,Weightlifting,CHN,58kg,W,Gold
2004,Weightlifting,Weightlifting,PRK,58kg,W,Silver
2004,Weightlifting,Weightlifting,VEN,62kg,M,Bronze
2004,Weightlifting,Weightlifting,CHN,62kg,M,Gold
2004,Weightlifting,Weightlifting,CHN,62kg,M,Silver
2004,Weightlifting,Weightlifting,BLR,63kg,W,Bronze
2004,Weightlifting,Weightlifting,UKR,63kg,W,Gold
2004,Weightlifting,Weightlifting,BLR,63kg,W,Silver
2004,Weightlifting,Weightlifting,CRO,69kg,M,Bronze
2004,Weightlifting,Weightlifting,CHN,69kg,M,Gold
2004,Weightlifting,Weightlifting,KOR,69kg,M,Silver
2004,Weightlifting,Weightlifting,RUS,69kg,W,Bronze
2004,Weightlifting,Weightlifting,CHN,69kg,W,Gold
2004,Weightlifting,Weightlifting,HUN,69kg,W,Silver
2004,Weightlifting,Weightlifting,RUS,75kg,W,Bronze
2004,Weightlifting,Weightlifting,THA,75kg,W,Gold
2004,Weightlifting,Weightlifting,RUS,75kg,W,Silver
2004,Weightlifting,Weightlifting,RUS,77kg,M,Bronze
2004,Weightlifting,Weightlifting,TUR,77kg,M,Gold
2004,Weightlifting,Weightlifting,KAZ,77kg,M,Silver
2004,Weightlifting,Weightlifting,GRE,85kg,M,Bronze
2004,Weightlifting,Weightlifting,GEO,85kg,M,Gold
2004,Weightlifting,Weightlifting,BLR,85kg,M,Silver
2004,Weightlifting,Weightlifting,RUS,94kg,M,Bronze
2004,Weightlifting,Weightlifting,BUL,94kg,M,Gold
2004,Weightlifting,Weightlifting,RUS,94kg,M,Silver
2004,Wrestling,Wrestling Free.,USA,- 48kg,W,Bronze
2004,Wrestling,Wrestling Free.,UKR,- 48kg,W,Gold
2004,Wrestling,Wrestling Free.,JPN,- 48kg,W,Silver
2004,Wrestling,Wrestling Free.,JPN,- 55kg,M,Bronze
2004,Wrestling,Wrestling Free.,RUS,- 55kg,M,Gold
2004,Wrestling,Wrestling Free.,USA,- 55kg,M,Silver
2004,Wrestling,Wrestling Free.,FRA,48 - 55kg,W,Bronze
2004,Wrestling,Wrestling Free.,JPN,48 - 55kg,W,Gold
2004,Wrestling,Wrestling Free.,CAN,48 - 55kg,W,Silver
2004,Wrestling,Wrestling Free.,JPN,55 - 60kg,M,Bronze
2004,Wrestling,Wrestling Free.,CUB,55 - 60kg,M,Gold
2004,Wrestling,Wrestling Free.,IRI,55 - 60kg,M,Silver
2004,Wrestling,Wrestling Free.,FRA,55 - 63kg,W,Bronze
2004,Wrestling,Wrestling Free.,JPN,55 - 63kg,W,Gold
2004,Wrestling,Wrestling Free.,USA,55 - 63kg,W,Silver
2004,Wrestling,Wrestling Free.,RUS,60 - 66kg,M,Bronze
2004,Wrestling,Wrestling Free.,UKR,60 - 66kg,M,Gold
2004,Wrestling,Wrestling Free.,USA,60 - 66kg,M,Silver
2004,Wrestling,Wrestling Free.,JPN,63 - 72kg,W,Bronze
2004,Wrestling,Wrestling Free.,CHN,63 - 72kg,W,Gold
2004,Wrestling,Wrestling Free.,RUS,63 - 72kg,W,Silver
2004,Wrestling,Wrestling Free.,CUB,66 - 74kg,M,Bronze
2004,Wrestling,Wrestling Free.,RUS,66 - 74kg,M,Gold
2004,Wrestling,Wrestling Free.,KAZ,66 - 74kg,M,Silver
2004,Wrestling,Wrestling Free.,RUS,74 - 84kg,M,Bronze
2004,Wrestling,Wrestling Free.,USA,74 - 84kg,M,Gold
2004,Wrestling,Wrestling Free.,KOR,74 - 84kg,M,Silver
2004,Wrestling,Wrestling Free.,IRI,84 - 96kg,M,Bronze
2004,Wrestling,Wrestling Free.,RUS,84 - 96kg,M,Gold
2004,Wrestling,Wrestling Free.,UZB,84 - 96kg,M,Silver
2004,Wrestling,Wrestling Free.,TUR,96 - 120kg,M,Bronze
2004,Wrestling,Wrestling Free.,UZB,96 - 120kg,M,Gold
2004,Wrestling,Wrestling Free.,IRI,96 - 120kg,M,Silver
2004,Wrestling,Wrestling Gre-R,GRE,- 55kg,M,Bronze
2004,Wrestling,Wrestling Gre-R,HUN,- 55kg,M,Gold
2004,Wrestling,Wrestling Gre-R,RUS,- 55kg,M,Silver
2004,Wrestling,Wrestling Gre-R,BUL,55 - 60kg,M,Bronze
2004,Wrestling,Wrestling Gre-R,KOR,55 - 60kg,M,Gold
2004,Wrestling,Wrestling Gre-R,CUB,55 - 60kg,M,Silver
2004,Wrestling,Wrestling Gre-R,KAZ,60 - 66kg,M,Bronze
2004,Wrestling,Wrestling Gre-R,AZE,60 - 66kg,M,Gold
2004,Wrestling,Wrestling Gre-R,TUR,60 - 66kg,M,Silver
2004,Wrestling,Wrestling Gre-R,RUS,66 - 74kg,M,Bronze
2004,Wrestling,Wrestling Gre-R,UZB,66 - 74kg,M,Gold
2004,Wrestling,Wrestling Gre-R,FIN,66 - 74kg,M,Silver
2004,Wrestling,Wrestling Gre-R,BLR,74 - 84kg,M,Bronze
2004,Wrestling,Wrestling Gre-R,RUS,74 - 84kg,M,Gold
2004,Wrestling,Wrestling Gre-R,SWE,74 - 84kg,M,Silver
2004,Wrestling,Wrestling Gre-R,TUR,84 - 96kg,M,Bronze
2004,Wrestling,Wrestling Gre-R,EGY,84 - 96kg,M,Gold
2004,Wrestling,Wrestling Gre-R,GEO,84 - 96kg,M,Silver
2004,Wrestling,Wrestling Gre-R,USA,96 - 120kg,M,Bronze
2004,Wrestling,Wrestling Gre-R,RUS,96 - 120kg,M,Gold
2004,Wrestling,Wrestling Gre-R,KAZ,96 - 120kg,M,Silver
2008,Aquatics,Diving,RUS,10m platform,M,Bronze
2008,Aquatics,Diving,AUS,10m platform,M,Gold
2008,Aquatics,Diving,CHN,10m platform,M,Silver
2008,Aquatics,Diving,CHN,10m platform,W,Bronze
2008,Aquatics,Diving,CHN,10m platform,W,Gold
2008,Aquatics,Diving,CAN,10m platform,W,Silver
2008,Aquatics,Diving,CHN,3m springboard,M,Bronze
2008,Aquatics,Diving,CHN,3m springboard,M,Gold
2008,Aquatics,Diving,CAN,3m springboard,M,Silver
2008,Aquatics,Diving,CHN,3m springboard,W,Bronze
2008,Aquatics,Diving,CHN,3m springboard,W,Gold
2008,Aquatics,Diving,RUS,3m springboard,W,Silver
2008,Aquatics,Diving,RUS,synchronized diving 10m platform,M,Bronze
2008,Aquatics,Diving,CHN,synchronized diving 10m platform,M,Gold
2008,Aquatics,Diving,GER,synchronized diving 10m platform,M,Silver
2008,Aquatics,Diving,MEX,synchronized diving 10m platform,W,Bronze
2008,Aquatics,Diving,CHN,synchronized diving 10m platform,W,Gold
2008,Aquatics,Diving,AUS,synchronized diving 10m platform,W,Silver
2008,Aquatics,Diving,UKR,synchronized diving 3m springboard,M,Bronze
2008,Aquatics,Diving,CHN,synchronized diving 3m springboard,M,Gold
2008,Aquatics,Diving,RUS,synchronized diving 3m springboard,M,Silver
2008,Aquatics,Diving,GER,synchronized diving 3m springboard,W,Bronze
2008,Aquatics,Diving,CHN,synchronized diving 3m springboard,W,Gold
2008,Aquatics,Diving,RUS,synchronized diving 3m springboard,W,Silver
2008,Aquatics,Swimming,AUS,100m backstroke,M,Bronze
2008,Aquatics,Swimming,RUS,100m backstroke,M,Bronze
2008,Aquatics,Swimming,USA,100m backstroke,M,Gold
2008,Aquatics,Swimming,USA,100m backstroke,M,Silver
2008,Aquatics,Swimming,USA,100m backstroke,W,Bronze
2008,Aquatics,Swimming,USA,100m backstroke,W,Gold
2008,Aquatics,Swimming,ZIM,100m backstroke,W,Silver
2008,Aquatics,Swimming,FRA,100m breaststroke,M,Bronze
2008,Aquatics,Swimming,JPN,100m breaststroke,M,Gold
2008,Aquatics,Swimming,NOR,100m breaststroke,M,Silver
2008,Aquatics,Swimming,AUT,100m breaststroke,W,Bronze
2008,Aquatics,Swimming,AUS,100m breaststroke,W,Gold
2008,Aquatics,Swimming,USA,100m breaststroke,W,Silver
2008,Aquatics,Swimming,AUS,100m butterfly,M,Bronze
2008,Aquatics,Swimming,USA,100m butterfly,M,Gold
2008,Aquatics,Swimming,SRB,100m butterfly,M,Silver
2008,Aquatics,Swimming,AUS,100m butterfly,W,Bronze
2008,Aquatics,Swimming,AUS,100m butterfly,W,Gold
2008,Aquatics,Swimming,USA,100m butterfly,W,Silver
2008,Aquatics,Swimming,BRA,100m freestyle,M,Bronze
2008,Aquatics,Swimming,USA,100m freestyle,M,Bronze
2008,Aquatics,Swimming,FRA,100m freestyle,M,Gold
2008,Aquatics,Swimming,AUS,100m freestyle,M,Silver
2008,Aquatics,Swimming,USA,100m freestyle,W,Bronze
2008,Aquatics,Swimming,GER,100m freestyle,W,Gold
2008,Aquatics,Swimming,AUS,100m freestyle,W,Silver
2008,Aquatics,Swimming,CAN,1500m freestyle,M,Bronze
2008,Aquatics,Swimming,TUN,1500m freestyle,M,Gold
2008,Aquatics,Swimming,AUS,1500m freestyle,M,Silver
2008,Aquatics,Swimming,RUS,200m backstroke,M,Bronze
2008,Aquatics,Swimming,USA,200m backstroke,M,Gold
2008,Aquatics,Swimming,USA,200m backstroke,M,Silver
2008,Aquatics,Swimming,JPN,200m backstroke,W,Bronze
2008,Aquatics,Swimming,ZIM,200m backstroke,W,Gold
2008,Aquatics,Swimming,USA,200m backstroke,W,Silver
2008,Aquatics,Swimming,FRA,200m breaststroke,M,Bronze
2008,Aquatics,Swimming,JPN,200m breaststroke,M,Gold
2008,Aquatics,Swimming,AUS,200m breaststroke,M,Silver
2008,Aquatics,Swimming,NOR,200m breaststroke,W,Bronze
2008,Aquatics,Swimming,USA,200m breaststroke,W,Gold
2008,Aquatics,Swimming,AUS,200m breaststroke,W,Silver
2008,Aquatics,Swimming,JPN,200m butterfly,M,Bronze
2008,Aquatics,Swimming,USA,200m butterfly,M,Gold
2008,Aquatics,Swimming,HUN,200m butterfly,M,Silver
2008,Aquatics,Swimming,AUS,200m butterfly,W,Bronze
2008,Aquatics,Swimming,CHN,200m butterfly,W,Gold
2008,Aquatics,Swimming,CHN,200m butterfly,W,Silver
2008,Aquatics,Swimming,USA,200m freestyle,M,Bronze
2008,Aquatics,Swimming,USA,200m freestyle,M,Gold
2008,Aquatics,Swimming,KOR,200m freestyle,M,Silver
2008,Aquatics,Swimming,CHN,200m freestyle,W,Bronze
2008,Aquatics,Swimming,ITA,200m freestyle,W,Gold
2008,Aquatics,Swimming,SLO,200m freestyle,W,Silver
2008,Aquatics,Swimming,USA,200m individual medley,M,Bronze
2008,Aquatics,Swimming,USA,200m individual medley,M,Gold
2008,Aquatics,Swimming,HUN,200m individual medley,M,Silver
2008,Aquatics,Swimming,USA,200m individual medley,W,Bronze
2008,Aquatics,Swimming,AUS,200m individual medley,W,Gold
2008,Aquatics,Swimming,ZIM,200m individual medley,W,Silver
2008,Aquatics,Swimming,USA,400m freestyle,M,Bronze
2008,Aquatics,Swimming,KOR,400m freestyle,M,Gold
2008,Aquatics,Swimming,CHN,400m freestyle,M,Silver
2008,Aquatics,Swimming,GBR,400m freestyle,W,Bronze
2008,Aquatics,Swimming,GBR,400m freestyle,W,Gold
2008,Aquatics,Swimming,USA,400m freestyle,W,Silver
2008,Aquatics,Swimming,USA,400m individual medley,M,Bronze
2008,Aquatics,Swimming,USA,400m individual medley,M,Gold
2008,Aquatics,Swimming,HUN,400m individual medley,M,Silver
2008,Aquatics,Swimming,USA,400m individual medley,W,Bronze
2008,Aquatics,Swimming,AUS,400m individual medley,W,Gold
2008,Aquatics,Swimming,ZIM,400m individual medley,W,Silver
2008,Aquatics,Swimming,AUS,4x100m freestyle relay,M,Bronze
2008,Aquatics,Swimming,USA,4x100m freestyle relay,M,Gold
2008,Aquatics,Swimming,FRA,4x100m freestyle relay,M,Silver
2008,Aquatics,Swimming,AUS,4x100m freestyle relay,W,Bronze
2008,Aquatics,Swimming,NED,4x100m freestyle relay,W,Gold
2008,Aquatics,Swimming,USA,4x100m freestyle relay,W,Silver
2008,Aquatics,Swimming,JPN,4x100m medley relay,M,Bronze
2008,Aquatics,Swimming,USA,4x100m medley relay,M,Gold
2008,Aquatics,Swimming,AUS,4x100m medley relay,M,Silver
2008,Aquatics,Swimming,CHN,4x100m medley relay,W,Bronze
2008,Aquatics,Swimming,AUS,4x100m medley relay,W,Gold
2008,Aquatics,Swimming,USA,4x100m medley relay,W,Silver
2008,Aquatics,Swimming,AUS,4x200m freestyle relay,M,Bronze
2008,Aquatics,Swimming,USA,4x200m freestyle relay,M,Gold
2008,Aquatics,Swimming,RUS,4x200m freestyle relay,M,Silver
2008,Aquatics,Swimming,USA,4x200m freestyle relay,W,Bronze
2008,Aquatics,Swimming,AUS,4x200m freestyle relay,W,Gold
2008,Aquatics,Swimming,CHN,4x200m freestyle relay,W,Silver
2008,Aquatics,Swimming,FRA,50m freestyle,M,Bronze
2008,Aquatics,Swimming,BRA,50m freestyle,M,Gold
2008,Aquatics,Swimming,FRA,50m freestyle,M,Silver
2008,Aquatics,Swimming,AUS,50m freestyle,W,Bronze
2008,Aquatics,Swimming,GER,50m freestyle,W,Gold
2008,Aquatics,Swimming,USA,50m freestyle,W,Silver
2008,Aquatics,Swimming,DEN,800m freestyle,W,Bronze
2008,Aquatics,Swimming,GBR,800m freestyle,W,Gold
2008,Aquatics,Swimming,ITA,800m freestyle,W,Silver
2008,Aquatics,Swimming,GER,marathon 10km,M,Bronze
2008,Aquatics,Swimming,NED,marathon 10km,M,Gold
2008,Aquatics,Swimming,GBR,marathon 10km,M,Silver
2008,Aquatics,Swimming,GBR,marathon 10km,W,Bronze
2008,Aquatics,Swimming,RUS,marathon 10km,W,Gold
2008,Aquatics,Swimming,GBR,marathon 10km,W,Silver
2008,Aquatics,Synchronized S.,JPN,duet,W,Bronze
2008,Aquatics,Synchronized S.,RUS,duet,W,Gold
2008,Aquatics,Synchronized S.,ESP,duet,W,Silver
2008,Aquatics,Synchronized S.,CHN,team,W,Bronze
2008,Aquatics,Synchronized S.,RUS,team,W,Gold
2008,Aquatics,Synchronized S.,ESP,team,W,Silver
2008,Aquatics,Water polo,SRB,water polo,M,Bronze
2008,Aquatics,Water polo,HUN,water polo,M,Gold
2008,Aquatics,Water polo,USA,water polo,M,Silver
2008,Aquatics,Water polo,AUS,water polo,W,Bronze
2008,Aquatics,Water polo,NED,water polo,W,Gold
2008,Aquatics,Water polo,USA,water polo,W,Silver
2008,Archery,Archery,RUS,individual (FITA Olympic round - 70m),M,Bronze
2008,Archery,Archery,UKR,individual (FITA Olympic round - 70m),M,Gold
2008,Archery,Archery,KOR,individual (FITA Olympic round - 70m),M,Silver
2008,Archery,Archery,KOR,individual (FITA Olympic round - 70m),W,Bronze
2008,Archery,Archery,CHN,individual (FITA Olympic round - 70m),W,Gold
2008,Archery,Archery,KOR,individual (FITA Olympic round - 70m),W,Silver
2008,Archery,Archery,CHN,team (FITA Olympic round - 70m),M,Bronze
2008,Archery,Archery,KOR,team (FITA Olympic round - 70m),M,Gold
2008,Archery,Archery,ITA,team (FITA Olympic round - 70m),M,Silver
2008,Archery,Archery,FRA,team (FITA Olympic round - 70m),W,Bronze
2008,Archery,Archery,KOR,team (FITA Olympic round - 70m),W,Gold
2008,Archery,Archery,CHN,team (FITA Olympic round - 70m),W,Silver
2008,Athletics,Athletics,KEN,10000m,M,Bronze
2008,Athletics,Athletics,ETH,10000m,M,Gold
2008,Athletics,Athletics,ETH,10000m,M,Silver
2008,Athletics,Athletics,USA,10000m,W,Bronze
2008,Athletics,Athletics,ETH,10000m,W,Gold
2008,Athletics,Athletics,TUR,10000m,W,Silver
2008,Athletics,Athletics,USA,100m,M,Bronze
2008,Athletics,Athletics,JAM,100m,M,Gold
2008,Athletics,Athletics,TRI,100m,M,Silver
2008,Athletics,Athletics,JAM,100m,W,Gold
2008,Athletics,Athletics,JAM,100m,W,Silver
2008,Athletics,Athletics,CAN,100m hurdles,W,Bronze
2008,Athletics,Athletics,USA,100m hurdles,W,Gold
2008,Athletics,Athletics,AUS,100m hurdles,W,Silver
2008,Athletics,Athletics,USA,110m hurdles,M,Bronze
2008,Athletics,Athletics,CUB,110m hurdles,M,Gold
2008,Athletics,Athletics,USA,110m hurdles,M,Silver
2008,Athletics,Athletics,FRA,1500m,M,Bronze
2008,Athletics,Athletics,KEN,1500m,M,Gold
2008,Athletics,Athletics,NZL,1500m,M,Silver
2008,Athletics,Athletics,UKR,1500m,W,Bronze
2008,Athletics,Athletics,KEN,1500m,W,Gold
2008,Athletics,Athletics,UKR,1500m,W,Silver
2008,Athletics,Athletics,USA,200m,M,Bronze
2008,Athletics,Athletics,JAM,200m,M,Gold
2008,Athletics,Athletics,USA,200m,M,Silver
2008,Athletics,Athletics,JAM,200m,W,Bronze
2008,Athletics,Athletics,JAM,200m,W,Gold
2008,Athletics,Athletics,USA,200m,W,Silver
2008,Athletics,Athletics,ITA,20km race walk,W,Bronze
2008,Athletics,Athletics,RUS,20km race walk,W,Gold
2008,Athletics,Athletics,NOR,20km race walk,W,Silver
2008,Athletics,Athletics,AUS,20km walk,M,Bronze
2008,Athletics,Athletics,RUS,20km walk,M,Gold
2008,Athletics,Athletics,ECU,20km walk,M,Silver
2008,Athletics,Athletics,KEN,3000m steeplechase,M,Bronze
2008,Athletics,Athletics,KEN,3000m steeplechase,M,Gold
2008,Athletics,Athletics,FRA,3000m steeplechase,M,Silver
2008,Athletics,Athletics,RUS,3000m steeplechase,W,Bronze
2008,Athletics,Athletics,RUS,3000m steeplechase,W,Gold
2008,Athletics,Athletics,KEN,3000m steeplechase,W,Silver
2008,Athletics,Athletics,USA,400m,M,Bronze
2008,Athletics,Athletics,USA,400m,M,Gold
2008,Athletics,Athletics,USA,400m,M,Silver
2008,Athletics,Athletics,USA,400m,W,Bronze
2008,Athletics,Athletics,GBR,400m,W,Gold
2008,Athletics,Athletics,JAM,400m,W,Silver
2008,Athletics,Athletics,USA,400m hurdles,M,Bronze
2008,Athletics,Athletics,USA,400m hurdles,M,Gold
2008,Athletics,Athletics,USA,400m hurdles,M,Silver
2008,Athletics,Athletics,GBR,400m hurdles,W,Bronze
2008,Athletics,Athletics,JAM,400m hurdles,W,Gold
2008,Athletics,Athletics,USA,400m hurdles,W,Silver
2008,Athletics,Athletics,JPN,4x100m relay,M,Bronze
2008,Athletics,Athletics,JAM,4x100m relay,M,Gold
2008,Athletics,Athletics,TRI,4x100m relay,M,Silver
2008,Athletics,Athletics,NGR,4x100m relay,W,Bronze
2008,Athletics,Athletics,RUS,4x100m relay,W,Gold
2008,Athletics,Athletics,BEL,4x100m relay,W,Silver
2008,Athletics,Athletics,RUS,4x400m relay,M,Bronze
2008,Athletics,Athletics,USA,4x400m relay,M,Gold
2008,Athletics,Athletics,BAH,4x400m relay,M,Silver
2008,Athletics,Athletics,JAM,4x400m relay,W,Bronze
2008,Athletics,Athletics,USA,4x400m relay,W,Gold
2008,Athletics,Athletics,RUS,4x400m relay,W,Silver
2008,Athletics,Athletics,KEN,5000m,M,Bronze
2008,Athletics,Athletics,ETH,5000m,M,Gold
2008,Athletics,Athletics,KEN,5000m,M,Silver
2008,Athletics,Athletics,ETH,5000m,W,Bronze
2008,Athletics,Athletics,ETH,5000m,W,Gold
2008,Athletics,Athletics,TUR,5000m,W,Silver
2008,Athletics,Athletics,RUS,50km walk,M,Bronze
2008,Athletics,Athletics,ITA,50km walk,M,Gold
2008,Athletics,Athletics,AUS,50km walk,M,Silver
2008,Athletics,Athletics,KEN,800m,M,Bronze
2008,Athletics,Athletics,KEN,800m,M,Gold
2008,Athletics,Athletics,SUD,800m,M,Silver
2008,Athletics,Athletics,MAR,800m,W,Bronze
2008,Athletics,Athletics,KEN,800m,W,Gold
2008,Athletics,Athletics,KEN,800m,W,Silver
2008,Athletics,Athletics,CUB,decathlon,M,Bronze
2008,Athletics,Athletics,USA,decathlon,M,Gold
2008,Athletics,Athletics,BLR,decathlon,M,Silver
2008,Athletics,Athletics,LTU,discus throw,M,Bronze
2008,Athletics,Athletics,EST,discus throw,M,Gold
2008,Athletics,Athletics,POL,discus throw,M,Silver
2008,Athletics,Athletics,UKR,discus throw,W,Bronze
2008,Athletics,Athletics,USA,discus throw,W,Gold
2008,Athletics,Athletics,CUB,discus throw,W,Silver
2008,Athletics,Athletics,BLR,hammer throw,M,Bronze
2008,Athletics,Athletics,SLO,hammer throw,M,Gold
2008,Athletics,Athletics,BLR,hammer throw,M,Silver
2008,Athletics,Athletics,CHN,hammer throw,W,Bronze
2008,Athletics,Athletics,BLR,hammer throw,W,Gold
2008,Athletics,Athletics,CUB,hammer throw,W,Silver
2008,Athletics,Athletics,RUS,heptathlon,W,Bronze
2008,Athletics,Athletics,UKR,heptathlon,W,Gold
2008,Athletics,Athletics,USA,heptathlon,W,Silver
2008,Athletics,Athletics,RUS,high jump,M,Bronze
2008,Athletics,Athletics,RUS,high jump,M,Gold
2008,Athletics,Athletics,GBR,high jump,M,Silver
2008,Athletics,Athletics,RUS,high jump,W,Bronze
2008,Athletics,Athletics,BEL,high jump,W,Gold
2008,Athletics,Athletics,CRO,high jump,W,Silver
2008,Athletics,Athletics,FIN,javelin throw,M,Bronze
2008,Athletics,Athletics,NOR,javelin throw,M,Gold
2008,Athletics,Athletics,LAT,javelin throw,M,Silver
2008,Athletics,Athletics,GER,javelin throw,W,Bronze
2008,Athletics,Athletics,CZE,javelin throw,W,Gold
2008,Athletics,Athletics,RUS,javelin throw,W,Silver
2008,Athletics,Athletics,CUB,long jump,M,Bronze
2008,Athletics,Athletics,PAN,long jump,M,Gold
2008,Athletics,Athletics,RSA,long jump,M,Silver
2008,Athletics,Athletics,NGR,long jump,W,Bronze
2008,Athletics,Athletics,BRA,long jump,W,Gold
2008,Athletics,Athletics,RUS,long jump,W,Silver
2008,Athletics,Athletics,ETH,marathon,M,Bronze
2008,Athletics,Athletics,KEN,marathon,M,Gold
2008,Athletics,Athletics,MAR,marathon,M,Silver
2008,Athletics,Athletics,CHN,marathon,W,Bronze
2008,Athletics,Athletics,ROU,marathon,W,Gold
2008,Athletics,Athletics,KEN,marathon,W,Silver
2008,Athletics,Athletics,UKR,pole vault,M,Bronze
2008,Athletics,Athletics,AUS,pole vault,M,Gold
2008,Athletics,Athletics,RUS,pole vault,M,Silver
2008,Athletics,Athletics,RUS,pole vault,W,Bronze
2008,Athletics,Athletics,RUS,pole vault,W,Gold
2008,Athletics,Athletics,USA,pole vault,W,Silver
2008,Athletics,Athletics,BLR,shot put,M,Bronze
2008,Athletics,Athletics,POL,shot put,M,Gold
2008,Athletics,Athletics,USA,shot put,M,Silver
2008,Athletics,Athletics,BLR,shot put,W,Bronze
2008,Athletics,Athletics,NZL,shot put,W,Gold
2008,Athletics,Athletics,BLR,shot put,W,Silver
2008,Athletics,Athletics,BAH,triple jump,M,Bronze
2008,Athletics,Athletics,POR,triple jump,M,Gold
2008,Athletics,Athletics,GBR,triple jump,M,Silver
2008,Athletics,Athletics,GRE,triple jump,W,Bronze
2008,Athletics,Athletics,CMR,triple jump,W,Gold
2008,Athletics,Athletics,RUS,triple jump,W,Silver
